name,address,city,country,category,lat,lon,rating,user_ratings_total
Gilt Of Cain,"Fen Court Garden, Fen Ct, City of London, London EC3M 5BN, United Kingdom",London,GB,public sculpture,51.512216,-0.081517,4.4,8.0
Tom Price Sculpture,"Exchange Gardens, London SW8 1DF, United Kingdom",London,GB,public sculpture,51.482116,-0.125039,5.0,1.0
Sir Winston Churchill statue,"Parliament Sq, London SW1P 3JX, United Kingdom",London,GB,public sculpture,51.500843,-0.126432,4.6,865.0
Water bearer statue,"Former Public Convenience, Guilford Pl, London WC1N 1EA, United Kingdom",London,GB,public sculpture,51.523494,-0.119397,5.0,1.0
"Standing Man 2019, Standing Woman 2020 by Sean Henry - Public Art at Canary Wharf","George St, London E14 5GX, United Kingdom",London,GB,public sculpture,51.502181,-0.013776,4.1,7.0
Public Artwork - 66CO2 bench (LFA / GLA Pews & Perches installation),"28 Western Gateway, London E16 1YN, United Kingdom",London,GB,public sculpture,51.508865,0.017451,1.0,1.0
Pan statue,"S Carriage Dr, London SW1X 7PH, United Kingdom",London,GB,public sculpture,51.502395,-0.162248,3.7,12.0
Mr Bean Statue,"Leicester Square, London WC2H 7DE, United Kingdom",London,GB,public sculpture,51.510558,-0.130331,4.6,157.0
A Slice of Reality,"Olympian Way, London SE10 0DY, United Kingdom",London,GB,public sculpture,51.504155,-0.000311,4.4,47.0
Amy Winehouse Statue,"407 Chalk Farm Rd, Chalk Farm, London NW1 8AH, United Kingdom",London,GB,public sculpture,51.542443,-0.147915,4.5,2456.0
Bust of Sir Henry Tate,"Unnamed Road, London SW2 1JQ, United Kingdom",London,GB,public sculpture,51.460975,-0.115128,4.3,3.0
Fulcrum,"15 Eldon St, Broadgate, City of London, London EC2M 7PY, United Kingdom",London,GB,public sculpture,51.518285,-0.083788,3.3,13.0
Statue of Oliver Cromwell,"2 St Margaret St, London SW1P 3JX, United Kingdom",London,GB,public sculpture,51.499847,-0.125829,4.1,119.0
Eros (Shaftesbury Memorial Fountain),"Piccadilly Circus, London W1J 9HS, United Kingdom",London,GB,public sculpture,51.509901,-0.134481,4.5,1052.0
Nelson Mandela Statue,"Parliament Sq, London SW1P 3JX, United Kingdom",London,GB,public sculpture,51.500403,-0.12732,4.3,243.0
Queen Victoria Memorial,"London SW1A 1AA, United Kingdom",London,GB,public sculpture,51.501881,-0.140622,4.7,3664.0
Locking Piece,"56 Millbank, London SW1P 4RL, United Kingdom",London,GB,public sculpture,51.489374,-0.127595,4.6,16.0
Paternoster Square Column,"Paternoster Sq., City of London, London EC1A 7BA, United Kingdom",London,GB,public sculpture,51.514665,-0.099396,4.5,158.0
The Battle of Britain Monument,"79 Whitehall, London SW1A 2NS, United Kingdom",London,GB,public sculpture,51.503021,-0.123414,4.8,189.0
Since 9/11 WTC Artwork,"Carpenters Rd, Stratford Cross, London E15 2JE, United Kingdom",London,GB,public sculpture,51.540076,-0.009105,4.4,16.0
Serpentine Gallery,"London W2 3XA, United Kingdom",London,GB,public sculpture,51.504627,-0.175073,4.4,1918.0
Glass fountain,"City of London, London EC2V 7HY, United Kingdom",London,GB,public sculpture,51.516543,-0.092475,3.9,7.0
Queen Victoria Statue,"Kensington Palace Gardens, London W8 4PU, United Kingdom",London,GB,public sculpture,51.505397,-0.186022,4.6,730.0
Statue of Sir John Betjeman,"London NW1 2AR, United Kingdom",London,GB,public sculpture,51.530354,-0.12591,4.7,18.0
"'The Bull', Robert Clatworthy","4PD, Prime House, Danebury Ave, London SW15 4DE, United Kingdom",London,GB,public sculpture,51.45198,-0.247798,5.0,1.0
Brixton Station Platform Pieces,"London SW9 8HX, United Kingdom",London,GB,public sculpture,51.46289,-0.1135,4.5,2.0
The Women of World War II,"Whitehall, London SW1A, United Kingdom",London,GB,public sculpture,51.50356,-0.126146,4.7,245.0
Sir Peter Scott statue,"3 Queen Elizabeth Walk, London SW13 9SA, United Kingdom",London,GB,public sculpture,51.476671,-0.235604,5.0,1.0
Pangolin London,"Kings Place, 90 York Wy, London N1 9AG, United Kingdom",London,GB,public sculpture,51.534935,-0.121753,4.7,20.0
The Artist's Garden,"The Artist's Garden, Temple Station, Roof Terrace, Temple, London WC2R 2PH, United Kingdom",London,GB,public sculpture,51.511073,-0.113986,4.2,22.0
"Diana, Princess of Wales Memorial Fountain","W Carriage Dr, London W2 2UH, United Kingdom",London,GB,fountains,51.504954,-0.171701,4.5,10038.0
Joy of Life Fountain,"Hyde Park, London W1K 7AN, United Kingdom",London,GB,fountains,51.508491,-0.155854,4.4,81.0
Triton and Dryads Fountain,"Inner Cir, London NW1 4NR, United Kingdom",London,GB,fountains,51.528753,-0.153415,4.7,131.0
Battersea Park,"London SW11 4NJ, United Kingdom",London,GB,fountains,51.479108,-0.156498,4.7,21543.0
"Ready Money Drinking Fountain, Regents Park","The Broad Walk, London NW1 4HJ, United Kingdom",London,GB,fountains,51.532838,-0.150587,4.4,160.0
Cabot Square Fountain,"15 Cabot Sq, London E14 4QT, United Kingdom",London,GB,fountains,51.505305,-0.022863,4.6,256.0
Fountain of Trafaglar,"5 Trafalgar Sq, London WC2N 5DS, United Kingdom",London,GB,fountains,51.50801,-0.128386,4.7,31.0
Granary Square,"1 Granary Square, London N1C 4AB, United Kingdom",London,GB,fountains,51.535858,-0.125561,4.5,7566.0
St James's Park Drinking Fountain,"42 The Mall, London SW1A 2BJ, United Kingdom",London,GB,fountains,51.50118,-0.134095,4.6,57.0
Huntress Fountain,"London W2 2UH, United Kingdom",London,GB,fountains,51.503764,-0.155274,4.5,58.0
Olympic Park Splash Fountain,"Queen Elizabeth Olympic Park, Stratford Walk, London E15 2NG, United Kingdom",London,GB,fountains,51.539686,-0.01299,4.7,115.0
Fountain of St Thomas Gardens,"Westminster Bridge, The Queen's Walk, London SE1 7EP, United Kingdom",London,GB,fountains,51.500388,-0.119487,4.4,27.0
Queen Elizabeth Olympic Park,"London, United Kingdom",London,GB,fountains,51.543961,-0.015212,4.5,31557.0
Shakespeare Water Fountain,"4 Leicester Square, London WC2H 7DE, United Kingdom",London,GB,fountains,51.510379,-0.130104,4.6,10.0
Water Fountains,"1-2 More London Pl, London SE1 2AF, United Kingdom",London,GB,fountains,51.505164,-0.079986,4.3,55.0
Venus Fountain,"13-14 Sloane Square, London SW1W 8SB, United Kingdom",London,GB,fountains,51.49246,-0.157646,4.5,23.0
Kyoto Garden,"Holland Park, Holland Park Ave, London W11 4UA, United Kingdom",London,GB,fountains,51.502992,-0.20469,4.7,11721.0
Elephant Springs,"21 Ash Ave, Elephant Park, London SE17 1FR, United Kingdom",London,GB,fountains,51.493259,-0.095885,4.5,117.0
Fountain Court,"Temple, London EC4Y 9BY, United Kingdom",London,GB,fountains,51.5126,-0.111589,4.5,14.0
St James's Park,"London SW1A 2BJ, United Kingdom",London,GB,fountains,51.502967,-0.133953,4.7,58495.0
Old Bailey Water Fountain,"16 Old Bailey, City of London, London EC4M 7EG, United Kingdom",London,GB,fountains,51.516029,-0.102238,4.6,5.0
Jubilee Park Water Fountains,"45 Bank St, London E14 5NY, United Kingdom",London,GB,fountains,51.503356,-0.019642,4.7,42.0
Marble Arch,"London W2 2ET, United Kingdom",London,GB,fountains,51.512776,-0.160435,4.0,41.0
St Lawrence and Mary Magdalene Drinking Fountain,"2 Cannon St, City of London, London EC4M 6YH, United Kingdom",London,GB,fountains,51.512934,-0.097304,4.8,29.0
Girl with a Dolphin,"1 St Katharine's Way, London E1W 1YL, United Kingdom",London,GB,fountains,51.506244,-0.073734,4.5,290.0
Somerset House,"Strand, London WC2R 1LA, United Kingdom",London,GB,fountains,51.511059,-0.117148,4.4,1648.0
Royal Academy of Arts,"Burlington House, Piccadilly, London W1J 0BD, United Kingdom",London,GB,fountains,51.509443,-0.139869,4.5,1738.0
Cornhill Fountain,"5-6 Royal Exchange, City of London, London EC3V 3LT, United Kingdom",London,GB,fountains,51.513478,-0.086422,3.7,14.0
"Fountain, Shad Thames","2A Shad Thames, London SE1 2LH, United Kingdom",London,GB,fountains,51.50379,-0.075398,4.8,17.0
Woolwich Riverside Fountains,"London SE18 6LH, United Kingdom",London,GB,fountains,51.494383,0.066297,5.0,8.0
Pond and fountain,"London W8 6LU, United Kingdom",London,GB,fountains,51.501835,-0.203663,4.8,13.0
Diana Fountain,"Hampton Wick, Molesey, East Molesey KT8 9BZ, United Kingdom",London,GB,fountains,51.409893,-0.336152,4.6,835.0
Italian Gardens,"Kensington Gardens, London W2 2UD, United Kingdom",London,GB,fountains,51.510727,-0.17559,4.7,3099.0
White City Fountains,"Wood Ln, London W12 7FX, United Kingdom",London,GB,fountains,51.51043,-0.223617,5.0,5.0
Holland Park,"London W8 6LU, United Kingdom",London,GB,fountains,51.503225,-0.203667,4.7,14909.0
Eros (Shaftesbury Memorial Fountain),"Piccadilly Circus, London W1J 9HS, United Kingdom",London,GB,fountains,51.509901,-0.134481,4.5,1052.0
Boy and Dolphin Fountain,"Hyde Park Pl, London W2, UK, United Kingdom",London,GB,fountains,51.503768,-0.154503,4.2,34.0
Drinking fountain,"London W2 2UH, United Kingdom",London,GB,fountains,51.511981,-0.162528,3.7,11.0
Temperance Fountain,"Unnamed Road, London SW4 0JA, United Kingdom",London,GB,fountains,51.46176,-0.14058,4.7,6.0
Burdett-Coutts Memorial Drinking Fountain,"London E9 7DD, United Kingdom",London,GB,fountains,51.537078,-0.039631,4.8,20.0
Glass fountain,"City of London, London EC2V 7HY, United Kingdom",London,GB,fountains,51.516543,-0.092475,3.9,7.0
La Maternité former drinking fountain,"Royal Exchange Ave, City of London, London EC3V 3NL, United Kingdom",London,GB,fountains,51.513912,-0.086374,3.9,9.0
Time Flies Clock Tower and Drinking Fountain,"Kensington Gardens, Broad Walk, London W2 4RU, United Kingdom",London,GB,fountains,51.508629,-0.187684,4.6,15.0
Fountains Abbey,"109 Praed St, Tyburnia, London W2 1RL, United Kingdom",London,GB,fountains,51.51694,-0.172952,4.1,1979.0
Trafalgar Square,"Trafalgar Sq, London WC2N 5DS, United Kingdom",London,GB,fountains,51.508039,-0.128069,4.6,128748.0
Water Maze,"Merchant Sq, London W2 1AS, United Kingdom",London,GB,fountains,51.518759,-0.172457,4.0,14.0
Regent's Park Office,"The Regent's Park, The Park Office the Storeyard Inner Circle, London NW1 4NR, United Kingdom",London,GB,fountains,51.528419,-0.151281,4.6,189.0
Lily Pond and Water Fountain,"Savoy Pl, London WC2R 0EU, United Kingdom",London,GB,fountains,51.509362,-0.119948,4.5,4.0
The Fountain Room,"93 Guilford St, London WC1N 1DN, United Kingdom",London,GB,fountains,51.524372,-0.119616,4.0,19.0
Drinking Water Free Public Use,"7 Villiers St, London WC2N 6NA, United Kingdom",London,GB,fountains,51.507973,-0.124731,4.6,10.0
Drinking Fountain and Cattle Trough,"Blackheath, London SE10 8HW, United Kingdom",London,GB,fountains,51.472635,-0.005247,5.0,3.0
Watering Holes drinking fountain,"London SW1A 1NH, United Kingdom",London,GB,fountains,51.503907,-0.146464,3.9,13.0
Two Bears Drinking Fountain,"City of Westminster, London, United Kingdom",London,GB,fountains,51.510979,-0.176222,3.7,21.0
Philip Twells Memorial Fountain,"London WC2A 3PZ, United Kingdom",London,GB,fountains,51.516007,-0.114906,4.3,4.0
Augustus Harris Memorial Drinking Fountain,"Catherine St, London WC2B 5JY, United Kingdom",London,GB,fountains,51.512824,-0.120718,4.0,1.0
Matilda Fountain,"Gloucester Gate, London NW1 4HG, United Kingdom",London,GB,fountains,51.535523,-0.147348,4.0,2.0
Esther Nelson Memorial Drinking Fountain,"St Thomas's Square, London E8, United Kingdom",London,GB,fountains,51.542061,-0.05505,5.0,1.0
Martha Smith Memorial Drinking Fountain,"39 Finsbury Square, London EC2A, United Kingdom",London,GB,fountains,51.520566,-0.08602,4.5,2.0
Stratford Park Ornamental Fountain,"W Ham Ln, Paul St, London E15 4QA, United Kingdom",London,GB,fountains,51.538224,0.005956,4.3,4.0
Barbican Water Gardens (Residents),"185 Fore St, City of London, London EC2Y 5EJ, United Kingdom",London,GB,fountains,51.518948,-0.092372,4.8,117.0
Monument Deads of Great War,"Av. da Liberdade, 1250-140 Lisboa, Portugal",Lisbon,PT,monuments,38.719507,-9.145266,4.5,763.0
Monumento dos Restauradores,"Praça dos Restauradores, 1250-188 Lisboa, Portugal",Lisbon,PT,monuments,38.715763,-9.141699,4.5,3648.0
Monument to the Overseas Combatants,"Av. Brasília, 1400-038 Lisboa, Portugal",Lisbon,PT,monuments,38.692669,-9.217982,4.6,770.0
Statue Of John I,"Praça da Figueira, 1100-240 Lisboa, Portugal",Lisbon,PT,monuments,38.713601,-9.13795,4.4,319.0
Fernando Pessoa,"Centro, R. Garrett 120, 1200-443 Lisboa, Portugal",Lisbon,PT,monuments,38.710699,-9.142121,4.5,1985.0
"""Lusitânia"" | Monument to Gago Coutinho & Sacadura Cabral","Av. Brasília, 1400-038 Lisboa, Portugal",Lisbon,PT,monuments,38.69222,-9.213941,4.4,438.0
Marques De Pombal,"Pç do Marquês de Pombal, 1250-096 Lisboa, Portugal",Lisbon,PT,monuments,38.725255,-9.150029,4.6,8335.0
Belém Tower,"Av. Brasília, 1400-038 Lisboa, Portugal",Lisbon,PT,monuments,38.691584,-9.215977,4.6,102782.0
Statue of António Ribeiro,"Largo do Chiado, 1200-443 Lisboa, Portugal",Lisbon,PT,monuments,38.710502,-9.142219,4.5,125.0
Monumento ao Calceteiro,"Praça dos Restauradores, 1250-187 Lisboa, Portugal",Lisbon,PT,monuments,38.715011,-9.14138,4.7,58.0
Jerónimos Monastery,"Praça do Império 1400-206 Lisboa, Portugal",Lisbon,PT,monuments,38.697891,-9.206704,4.5,53608.0
"Pedro Alvares Cabral Monument (Rodolfo Bernardelli, 1940)","Av. Álvares Cabral, 1250-017 Lisboa, Portugal",Lisbon,PT,monuments,38.715798,-9.158739,4.5,47.0
Equestrian Statue of King José I,"Praça do Comércio MB, 1100-148 Lisboa, Portugal",Lisbon,PT,monuments,38.707551,-9.136459,4.7,457.0
Sanctuary of Christ the King,"Av. do Cristo Rei, 2800-058 Almada, Portugal",Lisbon,PT,monuments,38.678632,-9.171333,4.6,39485.0
Statue of Saint Vicente,"Largo Portas do Sol, 1100-411 Lisboa, Portugal",Lisbon,PT,monuments,38.712247,-9.130223,4.5,146.0
National Pantheon,"Campo de Santa Clara, 1100-471 Lisboa, Portugal",Lisbon,PT,monuments,38.714994,-9.124684,4.5,11073.0
Praça do Comércio,"1100-148 Lisbon, Portugal",Lisbon,PT,monuments,38.707283,-9.136361,4.7,117964.0
Praça Dom Pedro IV,"Praça Dom Pedro IV, 1100-193 Lisboa, Portugal",Lisbon,PT,monuments,38.713804,-9.139368,4.6,15592.0
Basilica of Estrela,"Praça da Estrela, 1200-667 Lisboa, Portugal",Lisbon,PT,monuments,38.713488,-9.160759,4.6,6561.0
Empire Square Garden,"Praça do Império, 1400-206 Lisboa, Portugal",Lisbon,PT,monuments,38.695995,-9.205994,4.6,4925.0
Statue of Eça de Queirós,"Largo Barão Quintela, 1200-046 Lisboa, Portugal",Lisbon,PT,monuments,38.709666,-9.143289,4.6,41.0
Fort of Good Success,"Av. Brasília S/N, 1400-038 Lisboa, Portugal",Lisbon,PT,monuments,38.692197,-9.217089,4.4,345.0
"Iberian Lynx, by Bordalo II","Rossio dos Olivais, 1990-221 Lisboa, Portugal",Lisbon,PT,monuments,38.767272,-9.094576,4.7,457.0
Praça do Enrike Dj,"Praça do Município, 1100-038 Lisboa, Portugal",Lisbon,PT,monuments,38.708033,-9.139203,4.5,152.0
Duke of Terceira,"PC Duque da Terceira, 1200-161 Lisboa, Portugal",Lisbon,PT,monuments,38.706514,-9.14353,4.3,189.0
O Cauteleiro,"Largo Trindade Coelho, 1200-470 Lisboa, Portugal",Lisbon,PT,monuments,38.713176,-9.14315,4.2,44.0
Carmo Archaeological Museum,"Largo do Carmo, 1200-092 Lisboa, Portugal",Lisbon,PT,monuments,38.712038,-9.140613,4.5,18736.0
António José de Almeida,"Av. de António José de Almeida, 1000-042 Lisboa, Portugal",Lisbon,PT,monuments,38.737927,-9.140966,4.3,34.0
Arco da Rua Augusta,"R. Augusta 2, 1100-053 Lisboa, Portugal",Lisbon,PT,monuments,38.708445,-9.136824,4.7,24647.0
Monument to the Discoveries,"Av. Brasília, 1400-038 Lisboa, Portugal",Lisbon,PT,monuments,38.693597,-9.205712,4.6,59544.0
Castelo de São Jorge,"R. de Santa Cruz do Castelo, 1100-129 Lisboa, Portugal",Lisbon,PT,monuments,38.713909,-9.133476,4.4,91919.0
Lisbon Cathedral,"Largo da Sé 1, 1100-585 Lisboa, Portugal",Lisbon,PT,monuments,38.709834,-9.132954,4.4,30055.0
Memorial Jewish Victims,"Largo São Domingos, 1150-320 Lisboa, Portugal",Lisbon,PT,monuments,38.71485,-9.138943,4.7,35.0
Arco Triunfal das Amoreiras,"1250-020 Lisbon, Portugal",Lisbon,PT,monuments,38.722213,-9.15718,4.5,40.0
Arch São Bento,"Pç. de Espanha, Lisboa, Portugal",Lisbon,PT,monuments,38.737823,-9.157404,4.1,62.0
Fernando Pessoa,"Centro, R. Garrett 120, 1200-443 Lisboa, Portugal",Lisbon,PT,sculptures,38.710699,-9.142121,4.5,1985.0
Statue Of John I,"Praça da Figueira, 1100-240 Lisboa, Portugal",Lisbon,PT,sculptures,38.713601,-9.13795,4.4,319.0
Statue of António Ribeiro,"Largo do Chiado, 1200-443 Lisboa, Portugal",Lisbon,PT,sculptures,38.710502,-9.142219,4.5,125.0
Equestrian Statue of King José I,"Praça do Comércio MB, 1100-148 Lisboa, Portugal",Lisbon,PT,sculptures,38.707551,-9.136459,4.7,457.0
Monumento ao Calceteiro,"Praça dos Restauradores, 1250-187 Lisboa, Portugal",Lisbon,PT,sculptures,38.715011,-9.14138,4.7,58.0
Monumento dos Restauradores,"Praça dos Restauradores, 1250-188 Lisboa, Portugal",Lisbon,PT,sculptures,38.715763,-9.141699,4.5,3648.0
Marques De Pombal,"Pç do Marquês de Pombal, 1250-096 Lisboa, Portugal",Lisbon,PT,sculptures,38.725255,-9.150029,4.6,8335.0
"Iberian Lynx, by Bordalo II","Rossio dos Olivais, 1990-221 Lisboa, Portugal",Lisbon,PT,sculptures,38.767272,-9.094576,4.7,457.0
"Pedro Alvares Cabral Monument (Rodolfo Bernardelli, 1940)","Av. Álvares Cabral, 1250-017 Lisboa, Portugal",Lisbon,PT,sculptures,38.715798,-9.158739,4.5,47.0
"""Lusitânia"" | Monument to Gago Coutinho & Sacadura Cabral","Av. Brasília, 1400-038 Lisboa, Portugal",Lisbon,PT,sculptures,38.69222,-9.213941,4.4,438.0
Monument Deads of Great War,"Av. da Liberdade, 1250-140 Lisboa, Portugal",Lisbon,PT,sculptures,38.719507,-9.145266,4.5,763.0
Statue of Saint Vicente,"Largo Portas do Sol, 1100-411 Lisboa, Portugal",Lisbon,PT,sculptures,38.712247,-9.130223,4.5,146.0
O Cauteleiro,"Largo Trindade Coelho, 1200-470 Lisboa, Portugal",Lisbon,PT,sculptures,38.713176,-9.14315,4.2,44.0
Monument to the Overseas Combatants,"Av. Brasília, 1400-038 Lisboa, Portugal",Lisbon,PT,sculptures,38.692669,-9.217982,4.6,770.0
Statue of Eça de Queirós,"Largo Barão Quintela, 1200-046 Lisboa, Portugal",Lisbon,PT,sculptures,38.709666,-9.143289,4.6,41.0
"Maternidade, de Fernando Botero (1989)","Alameda Cardeal Cerejeira, 1070-044 Lisboa, Portugal",Lisbon,PT,sculptures,38.731039,-9.154184,4.6,35.0
"Big Raccoon, por Bordalo II","R. Bartolomeu Dias 43, 1400-038 Lisboa, Portugal",Lisbon,PT,sculptures,38.695905,-9.210158,4.7,211.0
Sanctuary of Christ the King,"Av. do Cristo Rei, 2800-058 Almada, Portugal",Lisbon,PT,sculptures,38.678632,-9.171333,4.6,39485.0
Estátua Fernando Pessoa,"Largo de São Carlos 16, 1200-443 Lisboa, Portugal",Lisbon,PT,sculptures,38.710003,-9.141699,4.5,15.0
Estátua de Alexandre Herculano,"R. Alexandre Herculano, 1250-148 Lisboa, Portugal",Lisbon,PT,sculptures,38.723393,-9.148666,4.8,12.0
Escultura de luz,"Santa Maria de Belém, 1300-598 Lisbon, Portugal",Lisbon,PT,sculptures,38.694918,-9.196552,4.3,46.0
Estátua de Calouste Gulbenkian,"1050-078 Lisbon, Portugal",Lisbon,PT,sculptures,38.737309,-9.155816,4.6,11.0
