name,lat,lon,rate,rating,user_ratings_total,kind,category,city,country,price_level
"Church of the Assumption of the Virgin Mary and St. Charlemagne, Church of the Assumption of the Virgin Mary and St. Charles the Great, Prague, Kašna (Jiří Kryštůfek), Kašna v parku Na Karlově, Památník Síla práva v parku Na Karlově",50.068807,14.428484,3,3.8,310,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments, historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments, religion,churches,interesting_places,catholic_churches","churches, landmark",Prague,CZ,1
"Busta Vácslava Havla v Praze v Lucerně nad velkým sálem, Lucerna Great Hall, Palác Lucerna",50.080872,14.426166,3,4.5,6740,"architecture,historic_architecture,theatres_and_entertainments,concert_halls,cultural,interesting_places,music_venues,shops,malls,tourist_facilities,other_buildings_and_structures, historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",concert hall,Prague,CZ,3
"Winston Churchill, Winston Churchill statue",50.084591,14.441176,1,1.2,51,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Prague,CZ,1
"Socha muže u vchodu do Schebkova paláce v Praze, Socha muže v kápi",50.083168,14.428877,1,1.3,1,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",landmark,Prague,CZ,1
"Akropolis, Palac Akropolis",50.08226,14.448915,3,4.7,2559,"theatres_and_entertainments,cultural,interesting_places,other_theatres",concert hall,Prague,CZ,3
"Kino Lucerna, Lucerna Music Bar",50.081326,14.425436,3,5,7187,"cultural,theatres_and_entertainments,interesting_places,music_venues",landmark,Prague,CZ,1
"Harrachovský palác, Museum of Senses",50.083927,14.429059,3,4.7,6896,"palaces,architecture,historic_architecture,interesting_places",museums,Prague,CZ,2
"Kostel svatého Apolináře, Saint Apollinaire",50.070843,14.423757,3,2.8,132,"religion,churches,monasteries,interesting_places,catholic_churches",churches,Prague,CZ,1
"Babies, Miminka na Žižkovské televizní věži v Praze, Žižkov Television Tower",50.081036,14.451133,2,4.6,41730,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",towers,Prague,CZ,1
"Fun in Prague - Czech travel and event agency, Pamětní deska Karla a Václava Thamových na domě Václavské náměstí 791/32 v Praze",50.082153,14.425742,1,3.4,72,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",installations,Prague,CZ,2
"Basilica Cistern, Milion, Milion Stone, The Stone of Million",41.008151,28.977927,3,4.4,80426,"milestones,architecture,historic_architecture,historic,monuments_and_memorials,interesting_places,destroyed_objects,monuments, palaces,architecture,historic_architecture,historic,archaeology,interesting_places,other_archaeological_sites",monuments,Istanbul,TR,1
German Fountain,41.007114,28.976675,3,3.1,1681,"fountains,cultural,urban_environment,interesting_places",sculptures,Istanbul,TR,2
"Fountain of Sultan Ahmed III, Sultan Ahmed III Fountain",41.008263,28.98126,3,4.6,1124,"fountains,cultural,urban_environment,interesting_places",landmark,Istanbul,TR,1
"Obelisk of Theodosius, Serpent Column",41.005785,28.975242,3,4.4,3361,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments, historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Istanbul,TR,1
"Museum of Turkish and Islamic arts, Turkish & Islamic Arts Museum",41.006222,28.974659,3,4.8,4558,"national_museums,cultural,museums,interesting_places",museums,Istanbul,TR,2
"The Walled Obelisk, Örme Dikilitaş",41.005398,28.974819,3,2,871,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Istanbul,TR,1
"Great Palace Mosaic Museum, Great Palace Mosaics Museum",41.004269,28.977449,3,3,1524,"national_museums,cultural,museums,interesting_places",museums,Istanbul,TR,2
"Istanbul Archaeological Museums, Women's Museum Istanbul",41.011639,28.981369,2,4.2,19347,"museums,cultural,interesting_places,other_museums",monuments,Istanbul,TR,1
"Cistern of Theodosius, Theodosia Cistern, Theodosius Cistern",41.007433,28.972468,3,4.5,19552,"historic,archaeology,cultural,museums,interesting_places,other_museums,other_archaeological_sites, historic,archaeology,interesting_places,other_archaeological_sites",monuments,Istanbul,TR,1
"Istanbul Museum of the History of Science and Technology in Islam, Istanbul museum of the history of science & technology in islamc",41.01347,28.978983,3,4.9,3104,"cultural,museums,interesting_places,museums_of_science_and_technology,other_technology_museums",museums,Istanbul,TR,2
Column of Constantine,41.008556,28.971294,3,4.1,9166,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",monuments,Istanbul,TR,1
"Grand Bazaar, Grand bazar d’Istanbul",41.010109,28.969963,3,4.4,197,"cultural,museums,interesting_places,other_museums,shops,marketplaces,tourist_facilities",landmark,Istanbul,TR,1
Little Hagia Sophia,41.002731,28.972193,3,4.5,4627,"religion,mosques,churches,interesting_places,other_churches",churches,Istanbul,TR,1
"Aya Kiryaki Church, Aya Kiryaki Kilisesi, Aya Kiryaki Rum Ortodoks Kilisesi",41.004804,28.966294,3,4.3,180,"religion,other_temples,interesting_places",churches,Istanbul,TR,1
Beyazıt Tower,41.012779,28.964928,3,3.6,1234,"architecture,towers,interesting_places,other_towers",towers,Istanbul,TR,1
"Mausoleum of Sultan Suleyman the Magnificent, Tomb of Hürrem Sultan, Tomb of Suleiman the Magnificent",41.015663,28.964524,2,4.7,2692,"cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,monuments, historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",mausoleums,Istanbul,TR,2
"Kalenderhane Mosque, Theotokos Kyriotissa (Kalenderhane)",41.013145,28.960369,3,4.1,694,"religion,mosques,interesting_places",monuments,Istanbul,TR,1
"Vefa Kilise Mosque, Vefa Mosque",41.01635,28.960276,3,1.9,171,"religion,churches,interesting_places,other_churches",churches,Istanbul,TR,1
"SALT Galata, Salt Galata",41.023872,28.973473,3,3.3,1310,"cultural,museums,interesting_places,art_galleries",museums,Istanbul,TR,2
"Surp Pirgic Church, Surp Pirgiç Catholic Church",41.024502,28.976007,1,4.5,31,"religion,churches,interesting_places,catholic_churches",churches,Istanbul,TR,1
"Laleli Camii, Laleli Mosque",41.010086,28.956669,3,5,11324,"religion,mosques,interesting_places",mosques,Istanbul,TR,2
"Church of Saints Peter and Paul, Saint Pierre Church",41.024837,28.972944,3,1.1,107,"religion,churches,interesting_places,other_churches",churches,Istanbul,TR,1
"St. Gregory Lusavorich Orthodox Armenian Church, Surp Krikor Lusavoric Church",41.025658,28.97842,1,3.9,65,"religion,churches,interesting_places,other_churches",churches,Istanbul,TR,1
Galata Tower,41.025642,28.974213,3,4.9,185224,"architecture,towers,interesting_places,observation_towers",monuments,Istanbul,TR,1
Tophane Fountain,41.026764,28.981277,3,4.4,323,"fountains,cultural,urban_environment,interesting_places",monuments,Istanbul,TR,1
"Kloster Sanctus Angelus in Petra, Molla Zeyrek Mosque",41.019714,28.957236,3,5,5024,"religion,monasteries,interesting_places, religion,mosques,churches,monasteries,interesting_places,other_churches",monuments,Istanbul,TR,1
"Galata Mevlevi House Museum, Galata Mevlevihanesi Museum",41.028191,28.97444,2,4.8,3921,"religion,other_temples,cultural,museums,interesting_places,other_museums",museums,Istanbul,TR,2
Column of Marcian,41.015442,28.950285,3,3.9,2520,"historic,monuments_and_memorials,burial_places,urban_environment,cultural,interesting_places,other_burial_places,sculptures,monuments",monuments,Istanbul,TR,1
The Museum of Innocence,41.030907,28.979788,3,3.6,2821,"cultural,museums,interesting_places,other_museums",museums,Istanbul,TR,2
Pera Museum,41.03186,28.975145,3,4.3,6417,"cultural,museums,interesting_places,art_galleries",museums,Istanbul,TR,2
Church of Saint Anthony of Padua,41.032276,28.977198,3,4.7,14857,"religion,churches,interesting_places,catholic_churches",churches,Istanbul,TR,1
"Atlas, Atlas Cinemas, Ortaoyuncular Tiyatrosu, İBB Beyoğlu Sineması",41.034293,28.97916,2,4.5,1846,"cultural,cinemas,theatres_and_entertainments,interesting_places, cultural,theatres_and_entertainments,interesting_places,other_theatres",cinemas,Istanbul,TR,2
"Dogançay Museum, Doğançay Museum",41.03577,28.978371,3,1.8,189,"cultural,museums,interesting_places,art_galleries",art gallery,Istanbul,TR,3
"Alman Protestan Kilisesi, German Protestant Church",41.03614,28.97385,1,4.5,23,"religion,churches,interesting_places,other_churches",churches,Istanbul,TR,1
"Ecumenical Patriarchate of Constantinople, Venerable Patriarchal Church of Saint George",41.029167,28.951666,3,4.7,5464,"religion,other_temples,interesting_places",churches,Istanbul,TR,1
"Pangaltı Armenian Cemetery, Republic Monument, Taksim Square",41.036954,28.985072,3,4.6,94318,"cemeteries,architecture,historic_architecture,historic,burial_places,interesting_places,destroyed_objects, historic,monuments_and_memorials,interesting_places,monuments",monuments,Istanbul,TR,1
"Bezmialem Valide Sultan Camii, Dolmabahçe Mosque",41.036774,28.995234,3,3.9,2892,"religion,mosques,interesting_places",mosques,Istanbul,TR,2
"Taksim Gezi Park, İBB Taksim Gezi Parkı",41.038834,28.98703,3,4.5,13129,"urban_environment,gardens_and_parks,cultural,interesting_places",parks,Istanbul,TR,1
"Fethiye Camii, Fethiye Mosque",41.029068,28.94639,3,3.3,1074,"religion,mosques,churches,cultural,museums,interesting_places,other_museums,other_churches",monuments,Istanbul,TR,1
"Saint Stephen’s Orthodox Church, St. Stephan Ortodox church",41.031738,28.949654,3,3.4,2273,"religion,churches,interesting_places,eastern_orthodox_churches",churches,Istanbul,TR,1
Dolmabahçe Clock Tower,41.037659,28.996363,3,4.1,7514,"towers,architecture,interesting_places,clock_towers",towers,Istanbul,TR,1
"Mihrimah Sultan Camii, Mihrimah Sultan Mosque",41.026792,29.015986,3,4.2,7382,"religion,mosques,interesting_places",mosques,Istanbul,TR,2
"Saint Esprit Katedrali, St. Esprit Cathedral",41.044674,28.985846,3,2.8,574,"religion,cathedrals,churches,interesting_places,catholic_churches",monuments,Istanbul,TR,1
"Edirnekapı, Istanbul, Kariye Mosque, متحف تشورا",41.031113,28.939167,3,4.5,17308,"fortifications,historic,interesting_places,other_fortifications, museums,cultural,interesting_places,other_museums",monuments,Istanbul,TR,1
"Haldun Taner Stage, Kadıköy Haldun Taner Sahnesi",40.991886,29.023449,3,4,3737,"cultural,theatres_and_entertainments,interesting_places,other_theatres",concert hall,Istanbul,TR,3
Palace of the Porphyrogenitus,41.033706,28.940456,3,4.8,4780,"palaces,architecture,historic_architecture,interesting_places, palaces,architecture,historic_architecture,interesting_places,destroyed_objects",monuments,Istanbul,TR,1
"Eğrikapı, Kaligaria Gate",41.036472,28.939398,1,2.2,83,"fortifications,historic,interesting_places,castles",gates,Istanbul,TR,1
"Cemal Resit Rey Concert Hall, Cemal Reşit Rey Concert Hall",41.04821,28.99016,3,4.9,4165,"theatres_and_entertainments,concert_halls,cultural,interesting_places,music_venues",concert hall,Istanbul,TR,3
"St. Mary of Sakızağaç Cathedral, St. Mary of Sakızağaç Cathedral, Istanbul",41.044621,29.005114,3,4.9,370,"religion,churches,interesting_places,other_churches",cathedrals,Istanbul,TR,2
"Saint Leon, Surp Levon Armenian Catholic Church",40.989719,29.029472,1,1.7,79,"religion,churches,interesting_places,other_churches",churches,Istanbul,TR,1
"Church of the Holy Cross, Holy Cross Armenian Church",41.024818,29.030798,1,2.8,81,"religion,churches,interesting_places,other_churches",churches,Istanbul,TR,1
Belgrade Gate,40.999828,28.92054,3,1,275,"fortifications,defensive_walls,historic,interesting_places",walls,Istanbul,TR,1
"The Golden Gate, Yedikule Fortress",40.993034,28.92271,3,3.4,457,"fortifications,historic,interesting_places,castles",walls,Istanbul,TR,1
"Yıldız Clock Tower, Yıldız Hamidiye Mosque",41.049599,29.009894,3,4.2,1937,"architecture,towers,interesting_places,clock_towers, religion,mosques,interesting_places","mosques, towers",Istanbul,TR,2
Yıldız Palace,41.050076,29.011618,3,3.5,2555,"palaces,architecture,historic_architecture,cultural,museums,interesting_places,other_museums",palaces,Istanbul,TR,3
"Babylon, Babylon Istanbul",41.058254,28.979834,2,4.1,1098,"concert_halls,cultural,theatres_and_entertainments,interesting_places",concert hall,Istanbul,TR,3
Fortunabrunnen,48.134777,11.583321,1,1.9,22,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Munich,DE,2
"Beer & Oktoberfest Museum, Bier- und Oktoberfestmuseum",48.135288,11.580291,3,3.3,1278,"cultural,museums,interesting_places,other_museums",museums,Munich,DE,2
"Merkurbrunnen, Merkurbrunnen, München - Friedrich von Thiersch (1911)",48.136154,11.578995,1,3.6,16,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Munich,DE,2
"Geßl GmbH, Mietshaus",48.135326,11.586527,1,2.3,29,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",installations,Munich,DE,2
Heilig Geist,48.1362,11.57736,3,3.4,878,"religion,churches,interesting_places,other_churches",monuments,Munich,DE,1
"Wolfsbrunnen, Wolfsbrunnen, München - Heinrich Düll & Georg Pezold (1904)",48.138401,11.580939,1,2.7,46,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",monuments,Munich,DE,1
"St. Lukas, St. Lukas Kirche",48.135189,11.587379,3,4.9,294,"religion,churches,interesting_places,other_churches",churches,Munich,DE,1
Roider-Jackl-Brunnen,48.135609,11.576653,1,1.6,11,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",fountains,Munich,DE,2
"Juliet Capulet Statue, Juliet Statue, Marienplatz, Talburgtor, Toy Museum Munich",48.136671,11.576916,3,4.5,3235,"architecture,historic_architecture,interesting_places,other_buildings_and_structures, architecture,towers,historic,fortifications,interesting_places,other_towers,fortified_towers, historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",monuments,Munich,DE,1
"Ida-Schumacher-Brunnen, Ida-Schumacher-Brunnen, München - Marlene Neubauer (1977), Liesl-Karlstadt-Brunnen, Maibaum Viktualienmarkt",48.134918,11.576364,1,3.7,48,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments","fountains, landmark",Munich,DE,2
