name,kind,city,country,lat,lon,rate
Église Saint-Éloi Barnabites (Paris),"religion,churches,interesting_places,other_churches",Paris,FR,48.854935,2.346483,3
Conciergerie,"fortifications,historic,cultural,museums,interesting_places,castles,other_museums",Paris,FR,48.855949,2.346026,3
"119 rue Saint-Martin, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860668,2.351053,2
Hôtel du Chevalier-du-Guet,"architecture,historic_architecture,interesting_places,destroyed_objects",Paris,FR,48.858471,2.346568,3
Église Saint-Denis-du-Pas,"religion,churches,interesting_places,other_churches",Paris,FR,48.852501,2.351111,3
"36 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860615,2.350442,2
"27 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860615,2.350442,2
"44 rue Vieille-du-Temple - 52 rue des Rosiers, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.857952,2.358208,2
Collégiale Sainte-Opportune de Paris,"religion,churches,interesting_places,other_churches",Paris,FR,48.859501,2.3476,3
"121 rue Saint-Martin, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860741,2.351086,2
Notre Dame Treasure,"religion,cathedrals,churches,cultural,museums,interesting_places,other_museums,catholic_churches",Paris,FR,48.852631,2.35006,3
Fontaine des Guillemites,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Paris,FR,48.85873,2.357736,3
jardin de la place Jean-Paul-II,"gardens_and_parks,cultural,urban_environment,interesting_places",Paris,FR,48.853298,2.3482,3
Palais de l'Archevêché de Paris,"religion,palaces,architecture,historic_architecture,other_temples,interesting_places",Paris,FR,48.852501,2.350556,3
"38 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860699,2.350483,2
"19bis quai de Bourbon - 28 rue Le Regrattier, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.852894,2.355378,2
"123 rue Saint-Martin, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860806,2.351139,2
Hôtel de Beauvais,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.855194,2.358333,3
Square Jean XXIII,"urban_environment,gardens_and_parks,cultural,interesting_places",Paris,FR,48.852348,2.351269,3
"125 rue Saint-Martin, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860863,2.351161,2
Notre-Dame-des-Blancs-Manteaux,"religion,churches,interesting_places,catholic_churches",Paris,FR,48.858955,2.357737,3
Abbaye Notre-Dame-des-Blancs-Manteaux,"religion,monasteries,interesting_places",Paris,FR,48.858612,2.358056,3
orme Saint-Gervais,"other,unclassified_objects,interesting_places,historic_object",Paris,FR,48.852402,2.3539,3
"23 rue des Écouffes, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.857132,2.358767,2
Charlemagne et ses leudes,"historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Paris,FR,48.853096,2.34827,3
Square Charles Victor Langlois,"urban_environment,gardens_and_parks,cultural,interesting_places",Paris,FR,48.858704,2.358013,3
"127 rue Saint-Martin, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860916,2.351192,2
Palais de la Cité,"palaces,architecture,historic_architecture,interesting_places",Paris,FR,48.856388,2.345556,3
Sunside Sunset,"nightclubs,cultural,theatres_and_entertainments,interesting_places,adult,music_venues,foods,bars,tourist_facilities",Paris,FR,48.859863,2.347728,3
Square Albert Schweitzer,"urban_environment,gardens_and_parks,cultural,interesting_places",Paris,FR,48.85434,2.357931,3
Synagogue Beit Yossef,"religion,synagogues,interesting_places",Paris,FR,48.856972,2.358868,2
Hôtel Brulart,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.857254,2.358831,2
Centre Wallonie-Bruxelles,"other,unclassified_objects,interesting_places,tourist_object",Paris,FR,48.860954,2.351115,3
Cantine Afro-Cubaine,"railway_stations,industrial_facilities,architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",Paris,FR,48.860138,2.348171,3
"61 rue Saint-Louis-en-l'Île, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.852501,2.354722,2
Tour de l'enceinte de Philippe Auguste,"architecture,historic_architecture,fortifications,historic,interesting_places,destroyed_objects,other_fortifications",Paris,FR,48.859673,2.357033,2
"42 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860897,2.350539,2
"23 rue des Rosiers, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.857368,2.358875,2
"62 rue des Lombards, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.85989,2.347611,2
fontaine Maubuée,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",Paris,FR,48.861031,2.351295,3
"44 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860943,2.350603,2
"41 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860912,2.350389,2
Hôtel de Jassaud,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.852699,2.35553,3
Square de l’Île-de-France,"urban_environment,gardens_and_parks,cultural,interesting_places",Paris,FR,48.852089,2.352227,3
"43 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860981,2.350408,2
"131 rue Saint-Martin, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.861099,2.351267,2
Porte du Chaume,"architecture,historic_architecture,fortifications,historic,defensive_walls,interesting_places,destroyed_objects",Paris,FR,48.860001,2.35682,3
"45 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.861023,2.350431,2
Hôtel d'Aumont,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.854443,2.358333,3
Châtelet,"railway_stations,industrial_facilities,architecture,historic_architecture,interesting_places,restaurants,foods,tourist_facilities,other_buildings_and_structures",Paris,FR,48.858284,2.345711,3
"2 rue Saint-Germain-l'Auxerrois - 1 rue des Lavandières-Sainte-Opportune, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858166,2.345639,2
"2 rue de la Ferronnerie - 1-3 rue des Innocents - 43 rue Saint-Denis, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860306,2.348056,2
Paris Métro entrances by Hector Guimard,"urban_environment,cultural,interesting_places,installation",Paris,FR,48.859032,2.346262,2
Église Saint-Germain-le-Vieux,"religion,churches,interesting_places,other_churches",Paris,FR,48.854309,2.34613,3
"3-9 rue des Lavandières-Sainte-Opportune, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858307,2.345694,2
"133 rue Saint-Martin, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.861172,2.351311,2
Nozitagne Lemsebale F580 368,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,installation,sculptures,monuments",Paris,FR,48.859299,2.35788,2
"25 rue des Lavandières-Sainte-Opportune - 1 rue du Plat-d'Étain, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.859333,2.346556,2
Hôtel du 17 quai de Bourbon,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.852707,2.355967,2
fontaine du marché des Blancs-Manteaux,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Paris,FR,48.857899,2.35895,3
Jardin Albert-Schweitzer,"urban_environment,gardens_and_parks,cultural,interesting_places",Paris,FR,48.853893,2.357919,2
fontaine de Paradis,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Paris,FR,48.860001,2.357,3
"15 rue des Lavandières-Sainte-Opportune, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858639,2.345861,2
"11 rue des Lavandières-Sainte-Opportune, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858501,2.34575,2
"17 rue des Lavandières-Sainte-Opportune - 1 rue des Deux-Boules, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858833,2.346,2
Synagogue,"religion,synagogues,interesting_places",Paris,FR,48.857094,2.35923,2
Centre Wallonie-Bruxelles,"cultural,theatres_and_entertainments,interesting_places,other_theatres",Paris,FR,48.861153,2.350671,3
Hôtel de Soubise,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Paris,FR,48.859989,2.35709,2
Grand'Salle du Palais de la Cité,"historic_architecture,architecture,interesting_places,shops,marketplaces,tourist_facilities,other_buildings_and_structures",Paris,FR,48.855167,2.34543,3
maison européenne de la photographie,"cultural,museums,interesting_places,art_galleries",Paris,FR,48.855122,2.358956,3
Hôtel de Fontenay,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.859524,2.357764,2
Fountain,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Paris,FR,48.854855,2.345571,2
École élémentaire des Hospitalières-Saint-Gervais,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.857761,2.359128,3
Pont au Double,"bridges,architecture,interesting_places,other_bridges",Paris,FR,48.852596,2.348439,3
couvent de la Merci (Paris),"religion,monasteries,interesting_places",Paris,FR,48.860279,2.35667,3
"30-32 quai d'Orléans, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.852032,2.35395,2
Pont Saint-Charles,"architecture,bridges,interesting_places,stone_bridges",Paris,FR,48.852901,2.34772,3
"4 rue de la Ferronnerie - 5-7 rue des Innocents, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.860332,2.347778,2
"14 rue Le Regrattier, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.85215,2.3547,2
54 rue quincampoix,"cultural,urban_environment,interesting_places,installation",Paris,FR,48.861252,2.350695,3
Saint-Denis de La Chartre,"religion,churches,interesting_places,other_churches",Paris,FR,48.853333,2.346944,3
Porte du Temple,"architecture,historic_architecture,fortifications,historic,defensive_walls,interesting_places,destroyed_objects",Paris,FR,48.860802,2.3556,3
Boutique Bougnat,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.855278,2.359167,2
Notre Dame,"view_points,other,interesting_places",Paris,FR,48.853237,2.347046,3
Petit-Pont - Cardinal Lustiger,"bridges,architecture,interesting_places,stone_bridges",Paris,FR,48.853294,2.346961,3
maison de la corporation des Orfèvres,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858692,2.345667,2
Hôtel Le Charron,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.8526,2.35619,3
Brancusi's Studio,"cultural,museums,interesting_places,art_galleries",Paris,FR,48.861389,2.351982,3
Espace Claude Berri,"museums,cultural,interesting_places,other_museums",Paris,FR,48.86063,2.35615,2
Palace of Justice,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.855656,2.345051,3
"10 rue Saint-Germain-l'Auxerrois, Paris","architecture,historic_architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858391,2.345437,2
Les bouquinistes de la Seine,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Paris,FR,48.853321,2.35753,2
"5-7 rue Saint-Germain-l'Auxerrois, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.858082,2.34525,2
"3 rue des Deux-Boules - 12-14bis rue Jean-Lantier, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.85886,2.34575,2
Hôtel de Saint-Aignan,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",Paris,FR,48.860882,2.35554,2
Hôtel du Président Hénault,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.855263,2.35927,3
"58 rue Quincampoix, Paris","historic_architecture,architecture,interesting_places,other_buildings_and_structures",Paris,FR,48.86137,2.350764,2
Mémorial des Martyrs de la Déportation,"historic,burial_places,interesting_places,war_memorials",Paris,FR,48.851738,2.352366,3
PA_092,"historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",Paris,FR,48.860298,2.3474,2
